,Customer ID,Circle Name,Age,Gender,Pincode,Age On Network,Connection Type (Prepaid/Postpaid),Voice Usage (Slab),Data Usage (Slab),Sms Usage (Slab),ARPU,ISD Usage,IR Usage,Amazon Prime User,Netflix User,Sender ID,VAS Subscription,VIL App Web (Login/Registration),Active User (App / Web),Recharge Own Asset,Recharge Aggregator (Value),Recharge Aggregator (Volume),Recharge Aggregator (Partner Category),Bill Payment Own Asset,Bill Payment Aggregator (Value),Bill Payment Aggregator (Volume),Bill Payment Aggregator (Partner Name),Content App Stream,Content App Active User,Content App (Movie/Live TV/Shows),Content Genre,Content Language,Credit Limit,Category DND Flag,Brand Identifier
2304,2304,Kozhikode,25-30,F,673028,0-2 Months,Postpaid,301-500,2GB-2.5GB,751-1000,201-250,Yes,No,Yes,Yes,,No,No,Yes,No,301-500,6,Wallet,No,1-50,7,Payment Banking,No,Yes,Live TV,Thriller,Hindi,7000,Yes,Idea
2305,2305,Khandwa,35-40,F,450991,4-6 Months,Prepaid,151-200,0.5GB-1GB,301-500,>1000,No,Yes,Yes,Yes,Healthcare,Yes,Yes,Yes,Yes,51-100,7,Wallet,Yes,101-150,6,Payment Banking,Yes,Yes,Movies,Comedy,Hindi,1000,No,Vodafone
2306,2306,Orattanad,40-45,M,614019,22-24 Months,Prepaid,1501-2000,0GB-0.5GB,>1000,1-50,Yes,No,Yes,Yes,,Yes,Yes,No,No,751-1000,7,Payment Banking,No,501-750,7,Wallet,No,No,Movies,Sci-fi,Hindi,3000,No,Vodafone
2307,2307,Ghoghardiha,30-35,M,847402,18-20 Months,Prepaid,51-100,0GB-0.5GB,301-500,>1000,Yes,No,No,No,,No,Yes,Yes,No,>1000,6,Wallet,Yes,>1000,7,Payment Banking,Yes,No,Shows,Romance,English,1500,No,Idea
2308,2308,Chakrata,55-60,M,248158,8-10 Months,Prepaid,101-150,0.5GB-1GB,>1000,1-50,Yes,No,Yes,Yes,Shopping,No,No,Yes,No,>1000,6,Wallet,No,501-750,0,Wallet,Yes,No,Shows,Drama,English,10000,No,Vodafone
2309,2309,Sankheda,55-60,F,391145,14-16 Months,Prepaid,151-200,7.5GB-10GB,1-50,301-500,No,Yes,Yes,No,Food,No,Yes,Yes,Yes,501-750,9,Wallet,Yes,101-150,2,Wallet,Yes,Yes,Movies,Action,English,3000,No,Idea
2310,2310,Waraseoni,65-70,F,481331,10-12 Months,Postpaid,301-500,10GB-15GB,51-100,51-100,Yes,Yes,No,No,,Yes,No,No,No,101-150,3,Payment Banking,No,751-1000,1,Wallet,No,No,Shows,Drama,English,4000,No,Idea
2311,2311,Memari,20-25,M,713146,4-6 Months,Postpaid,1001-1500,7.5GB-10GB,751-1000,101-150,No,Yes,Yes,No,,Yes,Yes,Yes,No,301-500,4,Wallet,No,301-500,6,Payment Banking,No,Yes,Live TV,Fantasy,English,4000,Yes,Idea
2312,2312,Ambagarh Chowki,25-30,M,491668,2-4 Months,Prepaid,151-200,7.5GB-10GB,501-750,501-750,No,Yes,Yes,Yes,Healthcare,Yes,No,No,No,501-750,0,Wallet,No,>1000,7,Payment Banking,No,No,Movies,Romance,English,9000,Yes,Idea
2313,2313,Ranapur,25-30,M,752092,20-22 Months,Postpaid,201-250,5GB-7.5GB,>1000,301-500,Yes,Yes,Yes,No,Food,No,No,No,No,>1000,7,Payment Banking,Yes,101-150,6,Wallet,Yes,Yes,Shows,Horror,English,9000,No,Idea
2314,2314,Hubli,60-65,M,580020,10-12 Months,Postpaid,751-1000,7.5GB-10GB,>1000,501-750,No,Yes,No,No,Shopping,Yes,Yes,No,No,101-150,2,Payment Banking,No,201-250,3,Wallet,Yes,Yes,Movies,Comedy,English,3000,No,Vodafone
2315,2315,Alwar,50-55,M,301028,8-10 Months,Prepaid,201-250,0GB-0.5GB,101-150,250-300,Yes,Yes,Yes,Yes,Lifestyle,Yes,Yes,Yes,Yes,501-750,8,Wallet,Yes,250-300,0,Payment Banking,No,Yes,Movies,Romance,Hindi,2000,No,Vodafone
2316,2316,,20-25,F,788817,14-16 Months,Postpaid,51-100,10GB-15GB,301-500,751-1000,Yes,No,No,No,Lifestyle,No,Yes,Yes,Yes,501-750,1,Payment Banking,No,301-500,1,Wallet,Yes,No,Live TV,Comedy,Hindi,500,Yes,Idea
2317,2317,Krishna,40-45,M,521185,22-24 Months,Postpaid,101-150,5GB-7.5GB,201-250,>1000,No,No,No,No,Lifestyle,Yes,No,Yes,Yes,1-50,5,Payment Banking,No,751-1000,0,Payment Banking,No,No,Shows,Romance,English,10000,Yes,Idea
2318,2318,Mathurapur - I,30-35,F,743395,14-16 Months,Prepaid,51-100,1.5GB-2GB,501-750,51-100,Yes,Yes,Yes,Yes,Healthcare,Yes,No,Yes,No,51-100,7,Payment Banking,Yes,51-100,5,Payment Banking,No,Yes,Shows,Romance,English,4000,No,Idea
2319,2319,Dholpur,55-60,M,328028,20-22 Months,Postpaid,1-50,2GB-2.5GB,51-100,201-250,No,Yes,Yes,No,Healthcare,No,Yes,Yes,No,151-200,3,Wallet,Yes,501-750,7,Payment Banking,No,No,Live TV,Fantasy,Hindi,6000,No,Idea
2320,2320,Nanguneri,60-65,M,627354,14-16 Months,Prepaid,501-750,1GB-1.5GB,301-500,151-200,Yes,Yes,No,No,Entertainment,Yes,No,Yes,Yes,751-1000,4,Payment Banking,Yes,151-200,6,Wallet,No,Yes,Movies,Comedy,Hindi,500,No,Vodafone
2321,2321,Orai,35-40,M,285001,18-20 Months,Postpaid,1501-2000,2GB-2.5GB,151-200,151-200,No,Yes,Yes,Yes,Entertainment,No,No,Yes,Yes,301-500,4,Payment Banking,No,301-500,6,Payment Banking,No,Yes,Movies,Action,English,1000,Yes,Vodafone
2322,2322,Kozhikode,45-50,M,673020,8-10 Months,Prepaid,51-100,10GB-15GB,250-300,501-750,No,No,Yes,Yes,Healthcare,Yes,No,Yes,Yes,>1000,9,Wallet,Yes,>1000,1,Payment Banking,Yes,Yes,Shows,Romance,English,1500,Yes,Vodafone
2323,2323,Nighasan,30-35,M,262906,6-8 Months,Postpaid,51-100,2GB-2.5GB,>1000,>1000,No,No,No,No,Entertainment,No,Yes,Yes,Yes,751-1000,2,Payment Banking,Yes,101-150,5,Payment Banking,No,Yes,Movies,Horror,Hindi,7000,Yes,Vodafone
2324,2324,Patna,60-65,M,758045,20-22 Months,Prepaid,250-300,0.5GB-1GB,101-150,151-200,No,No,Yes,No,Banking Services,Yes,Yes,No,No,501-750,2,Wallet,Yes,201-250,2,Wallet,Yes,No,Shows,Sci-fi,English,2000,Yes,Idea
2325,2325,Mandrail,50-55,F,322251,10-12 Months,Prepaid,51-100,2GB-2.5GB,1-50,51-100,Yes,No,Yes,No,Shopping,Yes,No,Yes,No,51-100,1,Payment Banking,No,101-150,5,Wallet,No,No,Movies,Sci-fi,English,500,Yes,Idea
2326,2326,Valia,55-60,F,393135,16-18 Months,Postpaid,101-150,10GB-15GB,151-200,>1000,Yes,Yes,No,Yes,Banking Services,Yes,Yes,Yes,No,>1000,3,Wallet,No,51-100,7,Wallet,Yes,No,Shows,Comedy,Hindi,1500,Yes,Idea
2327,2327,Wai,30-35,F,415536,6-8 Months,Prepaid,1501-2000,1GB-1.5GB,751-1000,301-500,No,Yes,Yes,No,Entertainment,Yes,No,No,No,>1000,3,Payment Banking,Yes,751-1000,1,Wallet,No,No,Live TV,Drama,Hindi,3000,Yes,Idea
2328,2328,Athani,50-55,M,591304,8-10 Months,Postpaid,51-100,7.5GB-10GB,>1000,201-250,Yes,Yes,Yes,No,,Yes,Yes,No,Yes,151-200,5,Wallet,No,751-1000,7,Payment Banking,Yes,Yes,Live TV,Fantasy,Hindi,10000,No,Idea
2329,2329,Varanasi,45-50,F,221107,4-6 Months,Postpaid,501-750,7.5GB-10GB,751-1000,1-50,No,No,Yes,Yes,Work,No,No,Yes,No,51-100,0,Wallet,Yes,>1000,2,Wallet,Yes,Yes,Live TV,Thriller,Hindi,1000,No,Vodafone
2330,2330,Musafirkhana,20-25,F,227815,18-20 Months,Prepaid,101-150,10GB-15GB,51-100,1-50,Yes,No,No,Yes,,Yes,Yes,Yes,Yes,250-300,7,Payment Banking,Yes,51-100,6,Wallet,Yes,Yes,Shows,Drama,Hindi,7000,No,Vodafone
2331,2331,Pattukottai,20-25,M,614901,0-2 Months,Prepaid,1001-1500,7.5GB-10GB,51-100,751-1000,Yes,No,No,Yes,Food,No,No,No,No,751-1000,1,Wallet,No,101-150,7,Wallet,No,Yes,Live TV,Horror,English,8000,Yes,Vodafone
2332,2332,Dhanghata,65-70,M,272162,20-22 Months,Postpaid,751-1000,>15GB,151-200,250-300,No,No,Yes,No,Entertainment,Yes,Yes,Yes,Yes,1-50,2,Wallet,No,751-1000,6,Wallet,Yes,No,Movies,Thriller,English,8000,Yes,Idea
2333,2333,,45-50,F,131301,6-8 Months,Postpaid,1001-1500,>15GB,250-300,250-300,Yes,No,No,Yes,Work,No,Yes,No,Yes,301-500,0,Wallet,No,501-750,6,Payment Banking,Yes,Yes,Live TV,Horror,Hindi,500,Yes,Idea
2334,2334,Chennai City Corporation,30-35,F,600020,6-8 Months,Prepaid,1001-1500,2GB-2.5GB,51-100,250-300,No,No,No,Yes,Food,Yes,Yes,Yes,Yes,250-300,8,Payment Banking,Yes,201-250,8,Wallet,Yes,No,Shows,Drama,English,5000,No,Idea
2335,2335,Jhabua,45-50,M,457772,6-8 Months,Postpaid,151-200,5GB-7.5GB,>1000,301-500,Yes,Yes,Yes,No,Entertainment,Yes,Yes,Yes,No,250-300,8,Payment Banking,No,201-250,6,Payment Banking,Yes,Yes,Shows,Thriller,English,4000,No,Vodafone
2336,2336,Barshi,30-35,M,413401,18-20 Months,Postpaid,1001-1500,5GB-7.5GB,1-50,51-100,No,No,No,No,,No,No,No,Yes,51-100,2,Payment Banking,Yes,1-50,1,Payment Banking,No,Yes,Shows,Comedy,English,4000,Yes,Vodafone
2337,2337,Ron,35-40,M,582102,8-10 Months,Postpaid,751-1000,1.5GB-2GB,250-300,>1000,No,No,Yes,Yes,,No,Yes,No,No,751-1000,5,Wallet,No,250-300,2,Payment Banking,No,No,Shows,Action,English,9000,Yes,Vodafone
2338,2338,Mhow,45-50,F,453441,2-4 Months,Postpaid,1501-2000,2.5GB-5GB,151-200,1-50,No,No,Yes,No,Banking Services,No,Yes,No,Yes,>1000,8,Wallet,Yes,501-750,8,Wallet,Yes,Yes,Live TV,Fantasy,Hindi,7000,Yes,Vodafone
2339,2339,Niwas,50-55,M,481885,4-6 Months,Postpaid,151-200,0.5GB-1GB,151-200,201-250,No,Yes,Yes,Yes,Shopping,Yes,Yes,No,Yes,101-150,4,Payment Banking,Yes,1-50,5,Wallet,Yes,No,Shows,Thriller,English,8000,No,Vodafone
2340,2340,Osmanabad,40-45,M,413509,2-4 Months,Prepaid,151-200,7.5GB-10GB,101-150,51-100,No,No,No,No,Banking Services,Yes,Yes,No,Yes,1-50,5,Payment Banking,No,201-250,3,Wallet,No,No,Movies,Fantasy,English,3000,No,Vodafone
2341,2341,Bagli,25-30,F,455223,22-24 Months,Postpaid,501-750,0.5GB-1GB,>1000,1-50,No,No,Yes,Yes,Entertainment,No,Yes,Yes,No,>1000,6,Payment Banking,No,1-50,0,Payment Banking,No,Yes,Shows,Comedy,English,500,No,Vodafone
2342,2342,Ahmadabad City,30-35,M,382350,18-20 Months,Prepaid,201-250,0GB-0.5GB,151-200,751-1000,Yes,No,No,Yes,Healthcare,No,No,Yes,Yes,301-500,1,Wallet,No,1-50,4,Wallet,Yes,Yes,Movies,Fantasy,English,6000,Yes,Vodafone
2343,2343,Dharmapuri,25-30,F,636807,8-10 Months,Postpaid,1001-1500,0GB-0.5GB,>1000,1-50,No,Yes,Yes,Yes,Travel,Yes,No,Yes,No,301-500,2,Payment Banking,No,1-50,1,Payment Banking,Yes,Yes,Live TV,Drama,Hindi,1500,No,Idea
2344,2344,Seethanagaram,40-45,M,535573,14-16 Months,Postpaid,1-50,2GB-2.5GB,250-300,501-750,No,No,Yes,No,Travel,Yes,Yes,Yes,Yes,301-500,6,Payment Banking,Yes,101-150,0,Payment Banking,Yes,Yes,Shows,Fantasy,English,6000,Yes,Vodafone
2345,2345,Tiruvallur,45-50,F,602025,12-14 Months,Postpaid,751-1000,7.5GB-10GB,51-100,301-500,No,Yes,No,Yes,Travel,Yes,No,Yes,No,51-100,2,Wallet,Yes,151-200,6,Payment Banking,Yes,No,Live TV,Drama,Hindi,6000,Yes,Vodafone
2346,2346,Racherla,65-70,F,523368,12-14 Months,Prepaid,751-1000,2GB-2.5GB,151-200,501-750,Yes,Yes,No,Yes,Entertainment,Yes,Yes,Yes,No,501-750,6,Wallet,No,501-750,4,Payment Banking,Yes,Yes,Movies,Comedy,Hindi,5000,No,Vodafone
2347,2347,,55-60,M,509133,2-4 Months,Prepaid,151-200,10GB-15GB,1-50,501-750,No,Yes,No,Yes,Food,Yes,No,Yes,No,51-100,7,Payment Banking,No,301-500,4,Payment Banking,Yes,No,Live TV,Romance,Hindi,3000,No,Vodafone
2348,2348,C.n.halli,20-25,F,572119,6-8 Months,Prepaid,101-150,1.5GB-2GB,51-100,301-500,Yes,No,Yes,No,Banking Services,Yes,Yes,Yes,Yes,101-150,8,Wallet,No,751-1000,7,Wallet,No,No,Movies,Action,English,6000,Yes,Vodafone
2349,2349,Rajapur,65-70,F,416702,14-16 Months,Prepaid,250-300,7.5GB-10GB,1-50,51-100,No,Yes,Yes,No,Work,Yes,Yes,Yes,No,101-150,2,Payment Banking,No,101-150,5,Payment Banking,No,Yes,Movies,Sci-fi,English,7000,No,Vodafone
2350,2350,Lakhisarai,60-65,M,811201,14-16 Months,Prepaid,1501-2000,0.5GB-1GB,301-500,501-750,Yes,Yes,No,No,Travel,Yes,No,Yes,No,>1000,1,Wallet,No,250-300,5,Wallet,No,Yes,Movies,Fantasy,English,2000,Yes,Vodafone
2351,2351,Begusarai,45-50,F,851211,12-14 Months,Postpaid,1001-1500,7.5GB-10GB,301-500,1-50,No,Yes,Yes,No,Work,No,No,Yes,Yes,201-250,1,Payment Banking,Yes,151-200,3,Wallet,No,Yes,Shows,Drama,Hindi,7000,Yes,Vodafone
2352,2352,Musafirkhana,65-70,F,227815,0-2 Months,Postpaid,151-200,>15GB,301-500,301-500,Yes,No,Yes,Yes,Entertainment,No,Yes,Yes,Yes,301-500,6,Payment Banking,Yes,751-1000,9,Payment Banking,No,No,Movies,Romance,English,500,Yes,Idea
2353,2353,Vaikom,25-30,F,686605,22-24 Months,Postpaid,301-500,10GB-15GB,201-250,151-200,Yes,Yes,No,No,Shopping,No,Yes,Yes,Yes,101-150,0,Wallet,Yes,>1000,9,Wallet,Yes,No,Live TV,Horror,English,3000,Yes,Idea
2354,2354,Jalandhar,45-50,M,144104,16-18 Months,Prepaid,1501-2000,10GB-15GB,501-750,501-750,Yes,Yes,Yes,Yes,Travel,Yes,Yes,Yes,No,151-200,8,Wallet,Yes,250-300,7,Payment Banking,No,Yes,Movies,Sci-fi,English,5000,No,Idea
2355,2355,Etawah,25-30,F,206131,2-4 Months,Postpaid,1001-1500,1GB-1.5GB,751-1000,101-150,No,No,No,Yes,Work,Yes,No,Yes,No,501-750,8,Wallet,No,301-500,6,Payment Banking,Yes,Yes,Movies,Drama,English,1500,Yes,Vodafone
2356,2356,Farrukhabad,60-65,F,209724,22-24 Months,Postpaid,1501-2000,2.5GB-5GB,250-300,1-50,No,No,Yes,Yes,Shopping,Yes,No,Yes,No,751-1000,6,Payment Banking,No,751-1000,1,Payment Banking,No,No,Movies,Fantasy,English,2500,No,Vodafone
2357,2357,Chinsurah - Magra,35-40,F,712136,18-20 Months,Postpaid,151-200,0.5GB-1GB,51-100,751-1000,Yes,No,No,Yes,Banking Services,Yes,Yes,No,No,>1000,4,Payment Banking,Yes,751-1000,9,Wallet,Yes,Yes,Live TV,Action,Hindi,4000,No,Vodafone
2358,2358,Mhasla,35-40,F,402105,22-24 Months,Prepaid,751-1000,1GB-1.5GB,1-50,250-300,Yes,No,No,No,Shopping,Yes,No,Yes,No,51-100,8,Payment Banking,No,51-100,1,Payment Banking,Yes,No,Movies,Thriller,Hindi,6000,No,Idea
2359,2359,Dera Gopipur(T),60-65,F,176066,22-24 Months,Prepaid,101-150,7.5GB-10GB,301-500,501-750,Yes,Yes,Yes,No,Work,Yes,Yes,No,Yes,>1000,7,Payment Banking,Yes,>1000,6,Payment Banking,Yes,Yes,Live TV,Sci-fi,English,500,No,Idea
2360,2360,Merta,20-25,F,341513,18-20 Months,Prepaid,51-100,0.5GB-1GB,751-1000,1-50,Yes,No,Yes,Yes,Shopping,No,Yes,Yes,Yes,301-500,3,Payment Banking,Yes,301-500,6,Wallet,No,No,Shows,Horror,English,10000,No,Idea
2361,2361,Khalra,50-55,F,143305,14-16 Months,Prepaid,101-150,2.5GB-5GB,501-750,>1000,Yes,No,No,Yes,Travel,Yes,Yes,Yes,No,1-50,6,Payment Banking,No,51-100,0,Payment Banking,No,Yes,Movies,Fantasy,Hindi,8000,Yes,Idea
2362,2362,Gantyada,60-65,M,535580,16-18 Months,Postpaid,501-750,2.5GB-5GB,201-250,301-500,No,Yes,No,No,Travel,No,Yes,Yes,Yes,151-200,6,Wallet,No,501-750,4,Wallet,Yes,Yes,Shows,Romance,Hindi,10000,No,Idea
2363,2363,Bellamkonda,55-60,M,522411,10-12 Months,Prepaid,1001-1500,1.5GB-2GB,101-150,501-750,No,Yes,No,No,Work,No,No,Yes,Yes,151-200,8,Payment Banking,Yes,101-150,6,Wallet,No,Yes,Movies,Sci-fi,English,5000,No,Vodafone
2364,2364,Tiruchengode,35-40,M,637102,8-10 Months,Prepaid,101-150,0GB-0.5GB,301-500,201-250,No,No,Yes,No,Food,Yes,Yes,No,Yes,51-100,6,Wallet,Yes,301-500,9,Wallet,No,Yes,Live TV,Action,Hindi,9000,Yes,Idea
2365,2365,Jodhpur,30-35,F,342011,2-4 Months,Postpaid,751-1000,0GB-0.5GB,501-750,751-1000,Yes,Yes,Yes,Yes,Shopping,No,Yes,No,No,1-50,9,Wallet,Yes,201-250,8,Wallet,Yes,No,Live TV,Fantasy,Hindi,1500,No,Vodafone
2366,2366,Chipurupalle,65-70,M,535128,12-14 Months,Prepaid,151-200,5GB-7.5GB,301-500,101-150,Yes,No,No,Yes,Shopping,No,Yes,No,No,501-750,7,Wallet,Yes,101-150,2,Wallet,Yes,No,Live TV,Comedy,Hindi,10000,No,Vodafone
2367,2367,Valparai,55-60,F,642105,0-2 Months,Postpaid,201-250,>15GB,1-50,151-200,No,No,No,Yes,Lifestyle,Yes,Yes,Yes,No,1-50,7,Payment Banking,Yes,301-500,9,Payment Banking,No,No,Live TV,Action,Hindi,10000,Yes,Vodafone
2368,2368,Srinagar,50-55,F,246174,20-22 Months,Prepaid,1501-2000,1.5GB-2GB,250-300,>1000,No,No,Yes,Yes,Travel,No,Yes,No,No,101-150,2,Wallet,Yes,51-100,2,Wallet,No,Yes,Shows,Romance,English,10000,No,Vodafone
2369,2369,Belur,20-25,M,573101,16-18 Months,Postpaid,201-250,>15GB,151-200,>1000,No,No,No,Yes,Work,Yes,Yes,Yes,No,501-750,6,Payment Banking,No,250-300,4,Wallet,No,No,Live TV,Drama,Hindi,7000,Yes,Idea
2370,2370,Jawali,55-60,F,176022,0-2 Months,Postpaid,250-300,0.5GB-1GB,250-300,201-250,No,Yes,Yes,Yes,Work,Yes,Yes,No,No,501-750,1,Wallet,Yes,151-200,6,Payment Banking,No,No,Shows,Romance,English,1000,Yes,Vodafone
2371,2371,Amroha,65-70,M,244241,20-22 Months,Prepaid,1001-1500,1.5GB-2GB,751-1000,301-500,No,Yes,No,Yes,Work,No,Yes,Yes,No,1-50,2,Wallet,No,301-500,7,Payment Banking,No,No,Movies,Romance,English,2500,No,Idea
2372,2372,Durg,20-25,F,491001,4-6 Months,Postpaid,501-750,0GB-0.5GB,151-200,>1000,Yes,No,Yes,Yes,Travel,No,No,Yes,Yes,>1000,0,Wallet,No,501-750,8,Wallet,Yes,Yes,Movies,Action,Hindi,500,Yes,Idea
2373,2373,Chapra,40-45,F,741123,14-16 Months,Postpaid,151-200,>15GB,51-100,751-1000,No,Yes,Yes,No,Banking Services,No,Yes,No,Yes,101-150,2,Wallet,No,501-750,0,Wallet,No,Yes,Movies,Fantasy,Hindi,9000,No,Vodafone
2374,2374,Vallabhipur,45-50,M,364310,20-22 Months,Prepaid,1001-1500,0.5GB-1GB,51-100,101-150,No,No,Yes,Yes,Banking Services,No,No,No,No,1-50,8,Payment Banking,No,201-250,0,Payment Banking,No,No,Movies,Horror,English,2000,Yes,Idea
2375,2375,Nedungadu Commune Panchayat,65-70,F,609603,12-14 Months,Postpaid,301-500,1GB-1.5GB,751-1000,101-150,No,Yes,Yes,Yes,Healthcare,No,Yes,No,No,301-500,0,Wallet,No,501-750,8,Wallet,Yes,No,Shows,Romance,English,9000,No,Idea
2376,2376,Bant,30-35,F,756115,12-14 Months,Prepaid,51-100,0.5GB-1GB,1-50,250-300,Yes,No,No,Yes,Entertainment,Yes,No,Yes,No,>1000,0,Payment Banking,Yes,201-250,2,Payment Banking,Yes,No,Movies,Romance,Hindi,8000,No,Vodafone
2377,2377,Katihar,35-40,F,854317,2-4 Months,Postpaid,301-500,2.5GB-5GB,250-300,>1000,Yes,No,Yes,Yes,Travel,No,No,Yes,No,>1000,7,Payment Banking,Yes,250-300,9,Payment Banking,No,No,Movies,Sci-fi,Hindi,10000,Yes,Idea
2378,2378,Banswara,55-60,F,327001,22-24 Months,Postpaid,1001-1500,5GB-7.5GB,501-750,751-1000,Yes,Yes,No,No,Travel,Yes,No,No,No,151-200,4,Wallet,No,501-750,0,Wallet,Yes,Yes,Live TV,Action,Hindi,1500,No,Idea
2379,2379,Kaliganj,30-35,F,741156,10-12 Months,Postpaid,250-300,1GB-1.5GB,>1000,301-500,No,Yes,No,No,Travel,No,No,Yes,Yes,>1000,5,Payment Banking,Yes,501-750,4,Payment Banking,Yes,No,Shows,Comedy,Hindi,4000,No,Idea
2380,2380,Kalpi,50-55,F,285202,8-10 Months,Prepaid,151-200,5GB-7.5GB,250-300,>1000,Yes,No,Yes,No,Healthcare,No,Yes,Yes,No,751-1000,2,Wallet,No,201-250,6,Wallet,Yes,No,Shows,Fantasy,English,8000,No,Vodafone
2381,2381,Thodupuzha,30-35,F,685605,18-20 Months,Prepaid,501-750,1GB-1.5GB,501-750,301-500,Yes,Yes,Yes,Yes,Work,No,Yes,No,No,151-200,2,Wallet,No,1-50,0,Wallet,No,Yes,Shows,Fantasy,English,2500,No,Idea
2382,2382,Karjan,50-55,F,391240,10-12 Months,Prepaid,101-150,2GB-2.5GB,751-1000,1-50,Yes,No,No,No,Food,No,No,No,Yes,751-1000,8,Payment Banking,Yes,301-500,2,Wallet,Yes,Yes,Live TV,Action,Hindi,2500,Yes,Vodafone
2383,2383,Ambah,65-70,M,476111,0-2 Months,Prepaid,151-200,7.5GB-10GB,201-250,250-300,No,Yes,No,Yes,Entertainment,Yes,Yes,No,No,101-150,7,Wallet,No,250-300,9,Wallet,Yes,Yes,Movies,Action,Hindi,2000,Yes,Idea
2384,2384,Jamjodhpur,40-45,F,360530,14-16 Months,Postpaid,201-250,2GB-2.5GB,51-100,>1000,Yes,No,No,Yes,Healthcare,Yes,No,No,No,101-150,1,Wallet,No,501-750,2,Payment Banking,Yes,Yes,Movies,Drama,Hindi,1500,Yes,Vodafone
2385,2385,Aligarh,25-30,M,202141,20-22 Months,Postpaid,201-250,2.5GB-5GB,301-500,250-300,Yes,No,Yes,No,,Yes,No,No,Yes,250-300,8,Payment Banking,Yes,250-300,6,Wallet,Yes,No,Movies,Horror,Hindi,4000,No,Vodafone
2386,2386,Samastipur,65-70,M,848134,18-20 Months,Postpaid,51-100,1GB-1.5GB,250-300,201-250,Yes,No,No,Yes,Entertainment,No,Yes,Yes,No,501-750,7,Payment Banking,Yes,1-50,3,Wallet,Yes,No,Shows,Romance,English,5000,Yes,Idea
2387,2387,T Narasipura,65-70,F,571124,14-16 Months,Prepaid,301-500,1.5GB-2GB,250-300,250-300,Yes,Yes,Yes,No,Travel,No,No,No,No,101-150,1,Payment Banking,Yes,301-500,2,Wallet,No,No,Movies,Thriller,English,6000,No,Idea
2388,2388,Murshidabad,30-35,M,742151,22-24 Months,Prepaid,101-150,7.5GB-10GB,151-200,751-1000,Yes,No,No,Yes,Work,Yes,No,Yes,Yes,301-500,9,Payment Banking,No,151-200,8,Payment Banking,Yes,Yes,Movies,Action,English,5000,No,Vodafone
2389,2389,Sahjanwa,35-40,M,273209,22-24 Months,Prepaid,501-750,7.5GB-10GB,250-300,1-50,Yes,Yes,Yes,No,Work,Yes,Yes,No,Yes,>1000,9,Wallet,Yes,301-500,3,Wallet,No,No,Movies,Horror,Hindi,5000,Yes,Vodafone
2390,2390,Narasinghpur,20-25,M,754032,8-10 Months,Postpaid,301-500,10GB-15GB,250-300,101-150,Yes,Yes,Yes,Yes,Entertainment,Yes,Yes,No,Yes,201-250,6,Wallet,Yes,51-100,3,Payment Banking,No,Yes,Shows,Sci-fi,Hindi,4000,Yes,Vodafone
2391,2391,Burdwan,50-55,F,713423,12-14 Months,Postpaid,250-300,2.5GB-5GB,101-150,250-300,No,No,No,No,Work,Yes,No,Yes,Yes,151-200,4,Payment Banking,Yes,250-300,9,Wallet,No,Yes,Movies,Thriller,Hindi,6000,Yes,Idea
2392,2392,Tiloi,35-40,M,229309,20-22 Months,Prepaid,501-750,1.5GB-2GB,>1000,301-500,No,Yes,No,Yes,Travel,No,Yes,No,No,>1000,7,Payment Banking,No,250-300,9,Wallet,Yes,Yes,Live TV,Thriller,Hindi,3000,No,Vodafone
2393,2393,Barara,25-30,F,133203,14-16 Months,Prepaid,301-500,10GB-15GB,151-200,301-500,No,No,No,Yes,Travel,Yes,No,No,No,301-500,0,Wallet,No,250-300,4,Payment Banking,Yes,No,Movies,Comedy,English,500,No,Idea
2394,2394,Hura,50-55,F,723130,0-2 Months,Prepaid,1-50,2.5GB-5GB,250-300,>1000,Yes,No,No,Yes,Travel,Yes,Yes,Yes,Yes,751-1000,8,Payment Banking,Yes,51-100,3,Wallet,Yes,No,Movies,Romance,English,9000,Yes,Vodafone
2395,2395,Dhari,20-25,M,263136,16-18 Months,Prepaid,51-100,>15GB,501-750,201-250,Yes,Yes,Yes,Yes,Lifestyle,No,No,Yes,No,>1000,9,Wallet,Yes,301-500,1,Wallet,No,No,Shows,Action,Hindi,10000,No,Idea
2396,2396,Jhalawar,55-60,M,326513,20-22 Months,Postpaid,51-100,>15GB,250-300,>1000,No,Yes,Yes,Yes,Work,Yes,Yes,Yes,No,301-500,2,Wallet,Yes,>1000,2,Payment Banking,No,Yes,Shows,Fantasy,English,6000,Yes,Idea
2397,2397,Satlasana,60-65,M,384330,16-18 Months,Postpaid,51-100,1.5GB-2GB,>1000,>1000,Yes,Yes,No,No,Banking Services,No,No,Yes,Yes,501-750,9,Wallet,No,1-50,7,Wallet,No,Yes,Movies,Thriller,Hindi,8000,No,Idea
2398,2398,Mahmoodabad,35-40,M,261204,14-16 Months,Postpaid,1-50,>15GB,501-750,1-50,No,No,Yes,No,Shopping,Yes,Yes,Yes,No,>1000,9,Payment Banking,No,51-100,3,Wallet,No,No,Shows,Romance,Hindi,4000,No,Idea
2399,2399,Gandlapenta,55-60,F,515521,0-2 Months,Prepaid,151-200,10GB-15GB,501-750,250-300,Yes,No,Yes,No,Lifestyle,Yes,No,Yes,Yes,501-750,2,Payment Banking,No,301-500,3,Payment Banking,Yes,Yes,Shows,Romance,Hindi,9000,No,Vodafone
